accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.6837349534034729,0.6738860011100769,0.6336058974266052,0.7047125101089478,0.7754519581794739,0.656449556350708,0.6620028018951416,0.638811469078064,0.6986899375915527,0.7095343470573425
0.7009857892990112,0.7699277997016907,0.5705618262290955,0.7278881072998047,0.7673644423484802,0.633461058139801,0.6844362020492554,0.6808706521987915,0.6822222471237183,0.6807095408439636
0.8220153450965881,0.9032520651817322,0.3867086172103882,0.8594059348106384,0.8258801102638245,0.5938697457313538,0.7163397669792175,1.0599902868270874,0.7567567825317383,0.43458980321884155
0.9260678887367249,0.9746683835983276,0.2026042342185974,0.9463937878608704,0.923882007598877,0.6040868163108826,0.6563927531242371,1.0509216785430908,0.6690647602081299,0.618625283241272
0.9605695605278015,0.9927921891212463,0.10752563923597336,0.9657468795776367,0.9657468795776367,0.6462324261665344,0.675814151763916,1.5132408142089844,0.6851063966751099,0.7139689326286316
0.9846659302711487,0.997756838798523,0.05061234533786774,0.9890057444572449,0.9843006730079651,0.6270753741264343,0.6475703120231628,2.055659294128418,0.6255924105644226,0.8780487775802612
